"","match","pf_o_int","attr_o","intel_o","fun_o","prob_o","attr","fun","shar","prob"
"4065","0",0.4,0.277777777777778,0.4,0.295555555555556,0.1,0.6,0.5,0.7,0.6
"4066","0",0.5,0.347222222222222,0.388888888888889,0.263888888888889,0.6,0.5,0.7,0.6,0.7
"4067","0",0.9,0.465116279069767,0.465116279069767,0.22093023255814,0.1,0.6,0.4,0.7,0.5
"4068","0",0.4,0.4,0.368421052631579,0.316666666666667,0.2,0.6,0.6,0.8,0.7
"4069","0",0.2,0.454545454545455,0.424242424242424,0.23030303030303,0.6,0.5,0.5,0.5,0.7
"4070","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.9,0.7,0.6,0.7
"4071","0",0.6,0.384615384615385,0.41025641025641,0.194871794871795,0.4,0.8,0.5,0.8,0.7
"4072","0",0.38,0.357142857142857,0.4,0.271428571428571,0.5,0.7,0.6,0.8,0.7
"4073","0",0.8,0.535714285714286,0.357142857142857,0.339285714285714,0.5,0.7,0.6,0.5,0.6
"4074","0",0.5,0.426829268292683,0.390243902439024,0.324390243902439,0.7,0.7,0.6,0.7,0.7
"4075","0",0.5,0.227272727272727,0.454545454545455,0.431818181818182,0.3,0.6,0.7,0.8,0.7
"4076","0",0.2,0.416666666666667,0.388888888888889,0.316666666666667,0.5,0.4,0.2,0.3,0.4
"4077","0",0.5,0.588235294117647,0.352941176470588,0.279411764705882,0.5,0.3,0.3,0.4,0.6
"4078","0",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.7,0.5,0.6,0.3
"4079","0",0.4,0.428571428571429,0.342857142857143,0.38,0.7,0.7,0.7,0.8,0.7
"4080","0",0.6,0.267857142857143,0.428571428571429,0.407142857142857,0.2,0.6,0.5,0.6,0.4
"4081","1",0.4,0.388888888888889,0.444444444444444,0.253333333333333,0.8,0.6,0.8,0.5,0.5
"4082","0",0.38,0.472972972972973,0.432432432432432,0.410810810810811,0.3,1,1,1,1
"4083","1",0.38,0.406976744186047,0.372093023255814,0.309302325581395,1,0.7,0.7,0.6,1
"4084","1",0.4,0.4,0.36,0.304,1,0.8,0.7,0.8,1
"4085","0",0.4,0.406976744186047,0.372093023255814,0.353488372093023,0.5,0.5,0.3,0.6,0.3
"4086","0",0.4,0.328947368421053,0.368421052631579,0.35,0,0.8,0.8,0.8,0.6
"4087","0",0.5,0.347222222222222,0.388888888888889,0.316666666666667,0.5,0.8,0.8,0.7,0.8
"4088","0",0.9,0.405405405405405,0.432432432432432,0.205405405405405,0.2,0.3,0.2,0.4,0.3
"4089","0",0.4,0.37037037037037,0.518518518518518,0.351851851851852,0.6,0.9,0.5,0.3,0.2
"4090","0",0.2,0.347222222222222,0.333333333333333,0.316666666666667,0.6,0.5,0.5,0.4,0.3
"4091","1",0.4,0.372340425531915,0.382978723404255,0.282978723404255,0.6,0.8,0.8,0.7,0.6
"4092","0",0.6,0.375,0.45,0.285,0.8,0.9,0.9,0.8,0.9
"4093","1",0.38,0.406976744186047,0.372093023255814,0.309302325581395,0.6,0.7,0.7,0.5,0.7
"4094","0",0.8,0.357142857142857,0.5,0.271428571428571,0.4,0.7,0.9,0.8,0.7
"4095","0",0.5,0.340909090909091,0.409090909090909,0.302272727272727,0.7,0.7,0.6,0.6,0.3
"4096","0",0.5,0.263157894736842,0.105263157894737,0.1,0.2,0.6,0.6,0.6,0.1
"4097","0",0.2,0.416666666666667,0.380952380952381,0.361904761904762,0.7,0.5,0.5,0.6,0.1
"4098","0",0.5,0.592105263157895,0.421052631578947,0.35,0.5,0.6,0.6,0.6,0.2
"4099","0",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.6,0.4,0.6,0
"4100","0",0.4,0.428571428571429,0.342857142857143,0.325714285714286,0.6,0.7,0.7,0.6,0.2
"4101","0",0.6,0.347222222222222,0.333333333333333,0.316666666666667,0.3,0.7,0.6,0.8,0.2
"4102","1",0.4,0.444444444444444,0.444444444444444,0.211111111111111,0.6,0.8,0.8,0.6,0.3
"4103","1",0.38,0.397727272727273,0.454545454545455,0.431818181818182,1,0.8,0.9,0.6,1
"4104","1",0.38,0.459183673469388,0.408163265306122,0.387755102040816,1,0.7,0.8,0.6,1
"4105","1",0.4,0.444444444444444,0.355555555555556,0.337777777777778,0.7,0.6,0.7,0.7,0.2
"4106","0",0.4,0.465116279069767,0.372093023255814,0.309302325581395,0.4,0.5,0.5,0.6,0.1
"4107","0",0.4,0.5,0.4,0.38,0,0.6,0.8,0.3,0.1
"4108","0",0.5,0.394736842105263,0.368421052631579,0.35,0.6,0.6,0.7,0.6,0.3
"4109","0",0.9,0.390625,0.375,0.296875,0.2,0.5,0.5,0.3,0.2
"4110","0",0.4,0.4,0.368421052631579,0.316666666666667,0.2,0.7,0.7,0.6,0.2
"4111","0",0.2,0.441176470588235,0.294117647058824,0.279411764705882,0.6,0.6,0.7,0.6,0.1
"4112","1",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.9,0.8,0.6,0.4
"4113","0",0.6,0.476190476190476,0.333333333333333,0.271428571428571,0.7,0.7,0.8,0.2,0.2
"4114","0",0.38,0.328947368421053,0.368421052631579,0.3,0.5,0.7,0.7,0.7,0.3
"4115","0",0.8,0.441176470588235,0.411764705882353,0.279411764705882,0.4,0.6,0.8,0.6,0.2
"4116","0",0.5,0.397727272727273,0.363636363636364,0.302272727272727,0.8,0.7,0.6,0.6,0
"4117","0",0.5,0.119047619047619,0.761904761904762,0.0904761904761905,0.8,0.7,0.7,0.8,0.5
"4118","0",0.2,0.357142857142857,0.342857142857143,0.271428571428571,0.5,0.5,0.5,0.3,0.3
"4119","0",0.5,0.434782608695652,0.434782608695652,0.165217391304348,0.4,0.6,0.7,0.3,0.3
"4120","0",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.7,0.5,0.2,0.3
"4121","0",0.4,0.294117647058823,0.411764705882353,0.223529411764706,0.6,0.8,0.7,0.3,0.5
"4122","0",0.6,0.166666666666667,0.533333333333333,0.316666666666667,0,0.5,0.5,0.6,0.4
"4123","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.5,0.7,0.6,0.4
"4124","0",0.38,0.448717948717949,0.41025641025641,0.292307692307692,0.4,0.6,0.3,0.5,0.8
"4125","0",0.38,0.405405405405405,0.378378378378378,0.35945945945946,0.5,0.5,0.3,0.5,0.2
"4126","0",0.4,0.357142857142857,0.4,0.325714285714286,0.5,0.5,0.5,0.2,0.3
"4127","0",0.4,0.365853658536585,0.390243902439024,0.370731707317073,0.3,0.5,0.7,0.2,0.5
"4128","0",0.4,0.285714285714286,0.4,0.38,0.2,0.8,0.8,0.2,0.6
"4129","0",0.5,0.227272727272727,0.424242424242424,0.403030303030303,0.3,0.3,0.5,0.2,0.4
"4130","0",0.9,0.367647058823529,0.352941176470588,0.279411764705882,0.3,0.5,0.5,0.8,0.5
"4131","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.8,0.8,0.3,0.7
"4132","0",0.2,0.333333333333333,0.333333333333333,0.316666666666667,0.6,0.8,0.5,0.6,0.3
"4133","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.7,0.7,0.6,0.7
"4134","0",0.6,0.32051282051282,0.461538461538462,0.292307692307692,0.7,0.5,0.7,0.2,0.5
"4135","0",0.38,0.403225806451613,0.32258064516129,0.245161290322581,0.4,0.6,0.7,0.2,0.3
"4136","0",0.8,0.416666666666667,0.5,0.316666666666667,0.4,0.5,0.5,0.2,0.4
"4137","0",0.5,0.304878048780488,0.48780487804878,0.278048780487805,0.7,0.7,0.4,0.2,0.2
"4138","0",0.5,0.37037037037037,0.37037037037037,0.0703703703703704,0.8,0.65,1,0.4,0.6
"4139","0",0.2,0.426829268292683,0.341463414634146,0.324390243902439,0.6,0.4,0.4,0.4,0.4
"4140","0",0.5,0.523255813953488,0.372093023255814,0.265116279069767,0.5,0.6,0.7,0.4,0.6
"4141","0",0.333333333333333,0.428571428571429,0.342857142857143,0.325714285714286,0.5,0.5,0.3,0.4,0.6
"4142","1",0.4,0.476190476190476,0.333333333333333,0.271428571428571,0.7,0.7,0.6,0.6,0.6
"4143","0",0.6,0.365853658536585,0.341463414634146,0.324390243902439,0.4,0.8,0.7,0.4,0.4
"4144","0",0.4,0.290697674418605,0.465116279069767,0.353488372093023,0.4,0.7,0.7,0.4,0.3
"4145","0",0.38,0.5,0.64,0.304,0.1,0.9,0.3,0.2,0.1
"4146","0",0.38,0.4,0.368421052631579,0.316666666666667,0.5,0.6,0.8,0.5,0.3
"4147","0",0.4,0.465116279069767,0.372093023255814,0.353488372093023,0.5,0.7,0.9,0.8,0.1
"4148","0",0.4,0.448717948717949,0.41025641025641,0.341025641025641,0.2,0.6,0.3,0.4,0.3
"4149","0",0.4,0.478723404255319,0.340425531914894,0.363829787234043,0.2,0.8,0.9,0.4,0.4
"4150","1",0.5,0.406976744186047,0.372093023255814,0.353488372093023,0.6,0.7,0.7,0.6,0.5
"4151","0",0.9,0.517241379310345,0.344827586206897,0.327586206896552,0.2,0.6,0.3,0.3,0.4
"4152","0",0.4,0.448717948717949,0.461538461538462,0.292307692307692,0.7,0.8,0.7,0.4,0.65
"4153","0",0.2,0.483870967741935,0.32258064516129,0.306451612903226,0.6,0.6,0.4,0.4,0.6
"4154","1",0.4,0.452380952380952,0.342857142857143,0.28952380952381,0.7,0.8,0.8,0.6,0.8
"4155","1",0.6,0.454545454545455,0.363636363636364,0.259090909090909,0.7,0.8,0.8,0.4,0.3
"4156","1",0.38,0.454545454545455,0.363636363636364,0.287878787878788,0.6,0.7,0.8,0.4,0.5
"4157","0",0.8,0.460526315789474,0.368421052631579,0.3,0.6,0.9,0.4,0.3,0.5
"4158","0",0.5,0.425531914893617,0.340425531914894,0.323404255319149,0.8,0.7,0.7,0.5,0.3
"4159","0",0.5,0.108695652173913,0.695652173913043,0.0826086956521739,0.8,0.7,0.7,0.5,0.2
"4160","0",0.2,0.378787878787879,0.424242424242424,0.23030303030303,0.5,0.2,0.3,0.2,0.4
"4161","0",0.5,0.431034482758621,0.482758620689655,0.196551724137931,0.5,0.3,0.6,0.6,0.1
"4162","0",0.333333333333333,0.405405405405405,0.378378378378378,0.308108108108108,0.5,0.8,0.5,0.7,0.2
"4163","0",0.4,0.394736842105263,0.368421052631579,0.3,0.7,0.7,0.7,0.6,0.3
"4164","0",0.6,0.258620689655172,0.413793103448276,0.327586206896552,0.2,0.6,0.6,0.7,0.2
"4165","1",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.9,0.6,0.3
"4166","0",0.38,0.390625,0.5,0.296875,0.3,0.7,0.7,0.6,0.2
"4167","1",0.38,0.372340425531915,0.382978723404255,0.323404255319149,0.5,0.7,0.7,0.7,0.5
"4168","1",0.4,0.238095238095238,0.380952380952381,0.316666666666667,0.5,0.7,0.7,0.7,0.3
"4169","0",0.4,0.348837209302326,0.418604651162791,0.309302325581395,0.6,0.3,0.5,0.4,0.5
"4170","0",0.4,0.348837209302326,0.418604651162791,0.397674418604651,0.5,0.6,0.8,0.5,0.3
"4171","1",0.5,0.328947368421053,0.421052631578947,0.35,0.6,0.7,0.8,0.7,0.5
"4172","0",0.9,0.444444444444444,0.444444444444444,0.211111111111111,0.3,0.3,0.3,0.3,0.2
"4173","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.8,0.5,0.1
"4174","0",0.2,0.303030303030303,0.424242424242424,0.23030303030303,0.6,0.5,0.5,0.5,0.3
"4175","0",0.4,0.3125,0.4,0.3325,0.5,0.6,0.7,0.7,0.2
"4176","0",0.6,0.265957446808511,0.382978723404255,0.323404255319149,0.8,0.8,0.8,0.6,0.5
"4177","1",0.38,0.375,0.4,0.3325,0.6,0.8,0.8,0.7,0.4
"4178","0",0.8,0.403225806451613,0.516129032258065,0.245161290322581,0.5,0.6,0.5,0.5,0.3
"4179","0",0.5,0.185185185185185,0.592592592592593,0.0703703703703704,0.8,0.6,0.6,0.5,0.2
"4180","0",0.5,0.25,0.4,0.285,0.8,1,0.8,0.5,0.6
"4181","0",0.2,0.416666666666667,0.333333333333333,0.316666666666667,0.7,0.3,0.4,0.4,0.2
"4182","0",0.5,0.714285714285714,0.380952380952381,0.180952380952381,0.3,0.6,0.6,0.5,0.4
"4183","0",0.333333333333333,0.394736842105263,0.368421052631579,0.3,0.6,0.5,0.3,0.2,0.3
"4184","0",0.4,0.441176470588235,0.411764705882353,0.279411764705882,0.6,0.7,0.3,0.2,0.2
"4185","0",0.6,0.241935483870968,0.387096774193548,0.245161290322581,0.2,0.6,0.5,0.7,0.6
"4186","0",0.4,0.431034482758621,0.689655172413793,0.131034482758621,0.3,0.5,0.6,0.4,0.6
"4187","0",0.38,0.426829268292683,0.390243902439024,0.231707317073171,0.6,0.5,0.4,0.8,0.7
"4188","0",0.38,0.303030303030303,0.424242424242424,0.23030303030303,0.5,0.6,0.5,0.5,0.2
"4189","0",0.4,0.375,0.45,0.285,0.5,0.3,0.3,0.3,0.5
"4190","0",0.4,0.365853658536585,0.390243902439024,0.324390243902439,0.4,0.6,0.5,0.4,0.4
"4191","0",0.4,0.486111111111111,0.5,0.316666666666667,0.3,0.6,0.7,0.6,0.6
"4192","0",0.5,0.357142857142857,0.428571428571429,0.203571428571429,0.3,0.5,0.3,0.2,0.1
"4193","1",0.9,0.642857142857143,0.514285714285714,0.162857142857143,0.3,0.6,0.5,0.3,0.3
"4194","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.9,0.8,0.8,0.6
"4195","0",0.2,0.357142857142857,0.5,0.203571428571429,0.6,0.5,0.7,0.3,0.1
"4196","0",0.4,0.390625,0.4375,0.296875,0.5,1,0.8,0.5,0.4
"4197","0",0.6,0.357142857142857,0.476190476190476,0.226190476190476,0.7,0.8,0.7,0.8,0.5
"4198","1",0.38,0.428571428571429,0.4,0.271428571428571,0.7,0.7,0.6,0.9,0.7
"4199","0",0.8,0.384615384615385,0.461538461538462,0.219230769230769,0.4,0.5,0.4,0.2,0.2
"4200","0",0.5,0.380434782608696,0.391304347826087,0.289130434782609,0.9,0.9,0.6,0.4,0.5
"4201","0",0.5,0.119047619047619,0.476190476190476,0.633333333333333,0.4,0.7,0.7,0.7,0.2
"4202","0",0.2,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.6,0.6,0.6,0.2
"4203","0",0.5,0.546875,0.3125,0.415625,0.5,0.7,0.7,0.5,0.5
"4204","0",0.333333333333333,0.375,0.35,0.3325,0.6,0.6,0.5,0.5,0.2
"4205","1",0.4,0.394736842105263,0.315789473684211,0.35,0.7,0.8,0.7,0.7,0.7
"4206","0",0.6,0.426829268292683,0.341463414634146,0.324390243902439,0.5,0.8,0.8,0.7,0.6
"4207","1",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.8,0.7,0.6
"4208","0",0.38,0.4375,0.4,0.38,0.5,0.7,0.7,0.6,0.3
"4209","1",0.38,0.406976744186047,0.27906976744186,0.353488372093023,0.5,1,0.9,0.9,0.6
"4210","0",0.4,0.304878048780488,0.390243902439024,0.370731707317073,0.5,0.7,0.7,0.6,0.3
"4211","0",0.4,0.465116279069767,0.325581395348837,0.309302325581395,0.6,0.7,0.7,0.7,0.5
"4212","1",0.4,0.424528301886792,0.339622641509434,0.322641509433962,0.8,0.8,0.8,0.8,0.6
"4213","1",0.5,0.512820512820513,0.358974358974359,0.243589743589744,0.5,0.7,0.7,0.7,0.3
"4214","0",0.9,0.548780487804878,0.390243902439024,0.370731707317073,0.2,0.7,0,0,0.2
"4215","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.7,0.7,0.3
"4216","0",0.2,0.405405405405405,0.324324324324324,0.308108108108108,0.6,0.8,0.8,0.8,0.7
"4217","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.9,0.9,0.9,0.6
"4218","0",0.6,0.405405405405405,0.27027027027027,0.35945945945946,0.5,0.8,0.8,0.6,0.7
"4219","1",0.38,0.405405405405405,0.324324324324324,0.35945945945946,0.5,0.9,0.9,0.9,0.7
"4220","1",0.8,0.448717948717949,0.358974358974359,0.341025641025641,0.5,0.8,0.8,0.8,0.5
"4221","0",0.5,0.333333333333333,0.4,0.337777777777778,0.7,0.9,0.8,0.7,0.4
"4222","0",0.5,1,0.666666666666667,0.126666666666667,0.2,0.9,0.9,0.9,0.9
"4223","0",0.2,0.285714285714286,0.457142857142857,0.271428571428571,0.5,0.3,0.6,0.1,0.1
"4224","0",0.5,0.454545454545455,0.363636363636364,0.287878787878788,0.7,1,1,1,0.9
"4225","0",0.333333333333333,0.384615384615385,0.358974358974359,0.292307692307692,0.6,0.9,0.9,0.9,0.6
"4226","0",0.4,0.403225806451613,0.387096774193548,0.245161290322581,0.8,0.9,0.9,0.9,0.6
"4227","0",0.6,0.24390243902439,0.439024390243902,0.278048780487805,0.5,1,1,1,0.6
"4228","1",0.4,0.478723404255319,0.340425531914894,0.242553191489362,0.7,1,0.9,0.6,0.6
"4229","0",0.38,0.394736842105263,0.473684210526316,0.25,0.5,1,0.9,0.9,0.9
"4230","0",0.38,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.7,0.7,0.6
"4231","0",0.4,0.234375,0.4375,0.296875,0.5,0.6,0.6,0.6,0.8
"4232","0",0.4,0.384615384615385,0.358974358974359,0.341025641025641,0.6,1,1,1,1
"4233","0",0.4,0.4,0.36,0.342,0.7,0.1,0.1,0.1,0.1
"4234","0",0.5,0.263157894736842,0.421052631578947,0.4,0.3,1,1,1,1
"4235","0",0.9,0.4,0.368421052631579,0.316666666666667,0.5,1,1,1,1
"4236","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,1,1,1,1
"4237","0",0.2,0.241935483870968,0.451612903225806,0.306451612903226,0.7,0.5,0.5,0.5,0.1
"4238","0",0.4,0.347222222222222,0.444444444444444,0.316666666666667,0.8,1,1,1,1
"4239","1",0.6,0.416666666666667,0.333333333333333,0.271428571428571,0.9,0.8,0.9,0.9,0.9
"4240","0",0.38,0.357142857142857,0.4,0.271428571428571,0.5,0.5,0.5,0.9,0.9
"4241","0",0.8,0.357142857142857,0.357142857142857,0.271428571428571,0.6,1,0.9,0.9,0.9
"4242","0",0.5,0.328947368421053,0.368421052631579,0.3,0.8,1,1,1,0.6
"4243","0",0.5,0.25,0.4,0.095,0.4,0.7,0.7,0.6,0.3
"4244","0",0.2,0.426829268292683,0.341463414634146,0.324390243902439,0.6,0.2,0.3,0.6,0.1
"4245","0",0.5,0.652173913043478,0.434782608695652,0.247826086956522,0.3,0.3,0.4,0.6,0.1
"4246","0",0.333333333333333,0.384615384615385,0.358974358974359,0.292307692307692,0.6,0.7,0.8,0.6,0.5
"4247","0",0.4,0.426829268292683,0.341463414634146,0.324390243902439,0.7,0.7,0.6,0.7,0.4
"4248","0",0.6,0.340909090909091,0.363636363636364,0.345454545454546,0.5,0.7,0.8,0.7,0.5
"4249","1",0.4,0.348837209302326,0.418604651162791,0.397674418604651,0.5,0.7,0.9,0.6,0.4
"4250","0",0.38,0.4,0.368421052631579,0.316666666666667,0.5,0.5,0.4,0.6,0.1
"4251","0",0.38,0.416666666666667,0.380952380952381,0.361904761904762,0.6,0.6,0.6,0.6,0.4
"4252","0",0.4,0.288461538461538,0.461538461538462,0.365384615384615,0.5,0.6,0.5,0.6,0.3
"4253","0",0.4,0.465116279069767,0.372093023255814,0.265116279069767,0.5,0.5,0.6,0.6,0.2
"4254","0",0.4,0.357142857142857,0.428571428571429,0.271428571428571,0.2,0.6,0.6,0.6,0.4
"4255","0",0.5,0.4375,0.4,0.285,0.6,0.6,0.4,0.6,0.3
"4256","0",0.9,0.555555555555556,0.444444444444444,0.211111111111111,0.2,0.4,0.3,0.6,0.1
"4257","0",0.4,0.405405405405405,0.378378378378378,0.410810810810811,0.5,0.6,0.7,0.6,0.5
"4258","0",0.2,0.220588235294118,0.352941176470588,0.335294117647059,0.6,0.7,0.6,0.6,0.3
"4259","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.6,0.6,0.5
"4260","0",0.6,0.375,0.4,0.3325,0.5,0.5,0.6,0.6,0.4
"4261","0",0.38,0.347222222222222,0.388888888888889,0.316666666666667,0.6,0.6,0.6,0.6,0.3
"4262","0",0.8,0.543478260869565,0.347826086956522,0.247826086956522,0.4,0.5,0.5,0.6,0.1
"4263","0",0.5,0.258620689655172,0.413793103448276,0.327586206896552,0.6,0.5,0.6,0.6,0.4
"4264","0",0.5,0.166666666666667,0.8,0.126666666666667,0.5,0.5,0.5,0.4,0.8
"4265","1",0.2,0.365853658536585,0.390243902439024,0.278048780487805,0.7,0.5,0.4,0.4,0.8
"4266","0",0.5,0.326086956521739,0.434782608695652,0.247826086956522,0.3,0.8,0.8,0.8,0.8
"4267","0",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.3,0.3,0.3,0.3
"4268","0",0.4,0.426829268292683,0.341463414634146,0.278048780487805,0.7,0.6,0.6,0.6,0.6
"4269","0",0.6,0.304878048780488,0.341463414634146,0.324390243902439,0.2,0.8,0.8,0.8,0.9
"4270","0",0.4,0.3125,0.625,0.178125,0.5,0.7,0.7,0.7,0.7
"4271","0",0.38,0.405405405405405,0.432432432432432,0.205405405405405,0.4,0.9,0.9,0.9,0.9
"4272","1",0.38,0.375,0.35,0.3325,0.4,0.6,0.6,0.6,0.6
"4273","0",0.4,0.357142857142857,0.4,0.271428571428571,0.5,0.6,0.6,0.6,0.6
"4274","0",0.4,0.365853658536585,0.390243902439024,0.370731707317073,0.4,0.7,0.7,0.7,0.7
"4275","0",0.4,0.333333333333333,0.355555555555556,0.295555555555556,0.6,0.6,0.6,0.6,0.6
"4276","0",0.5,0.178571428571429,0.428571428571429,0.135714285714286,0.4,0.7,0.7,0.7,0.7
"4277","0",0.9,0.446428571428571,0.571428571428571,0.135714285714286,0.2,0.7,0.7,0.7,0.7
"4278","0",0.4,0.208333333333333,0.583333333333333,0.158333333333333,0.5,0.75,0.75,0.75,0.75
"4279","0",0.2,0.25,0.4,0.38,0.6,0.6,0.6,0.6,0.6
"4280","0",0.4,0.365853658536585,0.390243902439024,0.231707317073171,0.5,0.85,0.85,0.85,0.85
"4281","0",0.6,0.340909090909091,0.363636363636364,0.259090909090909,1,0.8,0.8,0.8,0.8
"4282","0",0.38,0.37037037037037,0.37037037037037,0.281481481481481,0.4,0.6,0.6,0.6,0.6
"4283","0",0.8,0.32258064516129,0.387096774193548,0.245161290322581,0.6,0.6,0.6,0.6,0.6
"4284","0",0.5,0.333333333333333,0.466666666666667,0.253333333333333,0.8,0.8,0.8,0.8,0.8
"4285","0",0.5,0.434782608695652,0.260869565217391,0.165217391304348,0.4,0.9,0.7,0.6,0.3
"4286","0",0.2,0.405405405405405,0.324324324324324,0.308108108108108,0.5,0.6,0.7,0.6,0.2
"4287","0",0.5,0.446428571428571,0.5,0.203571428571429,0.5,0.7,0.7,0.6,0.2
"4288","0",0.333333333333333,0.357142857142857,0.4,0.271428571428571,0.5,0.7,0.7,0.7,0.4
"4289","0",0.4,0.303030303030303,0.424242424242424,0.345454545454546,0.5,0.6,0.7,0.8,0.3
"4290","0",0.6,0.234375,0.375,0.296875,0.2,0.7,0.7,0.6,0.2
"4291","0",0.4,0.5,0.64,0.152,0.6,0.8,0.7,0.8,0.3
"4292","0",0.38,0.405405405405405,0.432432432432432,0.205405405405405,0.5,0.7,0.7,0.6,0.2
"4293","0",0.38,0.294117647058823,0.411764705882353,0.279411764705882,0.5,0.7,0.7,0.8,0.3
"4294","0",0.4,0.357142857142857,0.428571428571429,0.339285714285714,0.5,0.6,0.7,0.9,0.5
"4295","0",0.4,0.416666666666667,0.380952380952381,0.316666666666667,0.5,0.7,0.7,0.6,0.3
"4296","0",0.4,0.3,0.4,0.342,0.5,0.8,0.7,0.8,0.5
"4297","0",0.5,0.285714285714286,0.4,0.38,0.5,0.8,0.7,0.6,0.3
"4298","0",0.9,0.375,0.4,0.19,0.2,0.7,0.7,0.4,0.3
"4299","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.7,0.9,0.4
"4300","0",0.2,0.220588235294118,0.411764705882353,0.335294117647059,0.6,0.6,0.7,0.6,0.3
"4301","0",0.4,0.378787878787879,0.363636363636364,0.345454545454546,0.4,1,0.7,0.6,0.4
"4302","0",0.6,0.426829268292683,0.439024390243902,0.278048780487805,0.7,0.7,0.7,0.6,0.4
"4303","0",0.38,0.390625,0.375,0.2375,0.4,0.7,0.8,0.6,0.4
"4304","0",0.8,0.416666666666667,0.4,0.253333333333333,0.6,0.8,0.7,0.6,0.5
"4305","0",0.5,0.241935483870968,0.516129032258065,0.429032258064516,0.5,0.9,0.8,0.6,0.5
"4306","0",0.5,0.125,0.3,0.095,0.5,0.7,0.7,0.6,0.6
"4307","0",0.2,0.390625,0.375,0.296875,0.5,0.4,0.4,0.6,0.5
"4308","0",0.5,0.480769230769231,0.461538461538462,0.219230769230769,0.3,0.8,0.8,0.9,0.8
"4309","0",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.7,0.5,0.9,0.6
"4310","0",0.4,0.625,0.357142857142857,0.203571428571429,0.2,0.6,0.6,0.5,0.6
"4311","0",0.6,0.288461538461538,0.461538461538462,0.219230769230769,0.1,0.8,0.6,0.6,0.6
"4312","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.8,0.4,0.4,0.5
"4313","0",0.38,0.454545454545455,0.424242424242424,0.23030303030303,0.4,0.7,0.6,0.4,0.5
"4314","0",0.38,0.32051282051282,0.307692307692308,0.341025641025641,0.4,0.7,0.6,0.6,0.6
"4315","0",0.4,0.483870967741935,0.387096774193548,0.306451612903226,0.4,0.4,0.4,0.7,0.5
"4316","0",0.4,0.375,0.4,0.285,0.3,0.6,0.6,0.6,0.7
"4317","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.4,0.8,0.6,0.7
"4318","0",0.5,0.192307692307692,0.461538461538462,0.292307692307692,0.3,0.8,0.8,1,0.8
"4319","0",0.9,0.405405405405405,0.486486486486487,0.256756756756757,0.2,0.5,0.5,0.6,0.7
"4320","0",0.4,0.333333333333333,0.933333333333333,0,0.5,0.7,0.7,0.6,0.6
"4321","0",0.2,0.234375,0.4375,0.2375,0.3,0.9,0.9,1,0.8
"4322","0",0.4,0.378787878787879,0.363636363636364,0.23030303030303,0.5,0.9,0.9,0.9,0.7
"4323","0",0.6,0.365853658536585,0.390243902439024,0.370731707317073,0.6,0.8,0.8,0.7,0.7
"4324","0",0.38,0.333333333333333,0.333333333333333,0.316666666666667,0.4,0.7,0.7,0.6,0.5
"4325","0",0.8,0.416666666666667,0.333333333333333,0.316666666666667,0.4,0.9,0.9,0.7,0.7
"4326","0",0.5,0.217391304347826,0.521739130434783,0.41304347826087,0.4,1,0.8,0.6,0.6
"4327","0",0.5,0.108695652173913,0.434782608695652,0.0826086956521739,0.5,0.4,0.8,0.5,0.3
"4328","0",0.2,0.357142857142857,0.342857142857143,0.271428571428571,0.6,0.3,0.4,0.5,0.2
"4329","0",0.5,0.328947368421053,0.421052631578947,0.3,0.5,0.5,0.5,0.5,0.5
"4330","0",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.5,0.4,0.5,0.5
"4331","0",0.4,0.416666666666667,0.388888888888889,0.316666666666667,0.6,0.6,0.6,0.5,0.3
"4332","0",0.6,0.303030303030303,0.363636363636364,0.345454545454546,0.2,0.4,0.5,0.5,0.2
"4333","0",0.4,0.46875,0.5625,0.2375,0.3,0.5,0.5,0.5,0.2
"4334","0",0.38,0.472972972972973,0.378378378378378,0.308108108108108,0.4,0.4,0.5,0.5,0.3
